hotel,price,score,avg review,reviews count,province,address,description images
"Hải Vân Hotel - 488 Võ Nguyên Giáp, DB - by BAY LUXURY",VND 3.897.000,None,None,None,Điện Biên,"488 Đường Võ Nguyên Giáp, Điện Biên Phủ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/538292064.jpg?k=ca95f57c5def865d6e8afd346a50de3a56a01c2039177465ecf099d4745e5327&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/538292066.jpg?k=33d8e2f08c3e76a59d1b0dd372f2e771daa3f5f9ebfa25547172e156c63500fb&o=&hp=1, "
Đông Thắm Hotel,VND 6.750.000,"Đạt điểm 4,0",Điểm đánh giá,1,Điện Biên,"tổ 5, phường Mường Thanh, Điện Biên Phủ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/579082849.jpg?k=4aa843fc10970146b65b56c1b8005c9208c3cb584306f021eb7f71b39366c32c&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/579082310.jpg?k=6a148126dc5abba855a236031d93450a9dda15d0f2ebec12380814e95badd42d&o=&hp=1, "
Đoàn Bình,VND 2.500.000,"Đạt điểm 6,7",Điểm đánh giá,3,Điện Biên,"Số nhà 27 tổ 8 phường noong Bua TP Điện Biên phủ Tỉnh Điện Biên, Điện Biên Phủ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/547878861.jpg?k=54028ef77bea10edf9f4476f590fb81d745c436c4e5999efe3cabedab3adfe6d&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/547878893.jpg?k=7624ad007df99ab646c75a594fefdebd76b4033c2683a04ed734898d44f96df3&o=&hp=1, "
Homestay EcoRose- Thung Lũng Hoa Hồng Điện Biên Phủ,VND 6.000.000,"Đạt điểm 8,0",Rất tốt,1,Điện Biên,"145 Sùng Phái Sinh, Điện Biên Phủ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/511660238.jpg?k=913aa710c0803bc6c7a9b4e787d71a5e59021028faba856668e29e8135db6859&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/511659447.jpg?k=4b628b6485fe3e029bc06f581b0f8d797bd6181c1bbbace52462c22cf499d972&o=&hp=1, "
Homestay Minh Ngọc,VND 50.000.000,None,None,None,Điện Biên,"Số nhà 32, Bản Mớ, Phường Thanh Trường, Điện Biên Phủ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/547772942.jpg?k=d6241cbb37a26902857459070ac1307338750e06574dfd857b78ca233f55ce41&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/590863811.jpg?k=4d707c43291aebcea6a0e2a407de7c187904a95c040dbda45fe7264f729abb35&o=&hp=1, "
Cát Tiên Riverside,VND 11.764.800,"Đạt điểm 8,4",Rất tốt,43,Đồng Nai,"Ấp 1 nam cát tiên tân phú đồng Nai, Tân Phú, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/292483274.jpg?k=0cc086acf4b69f097ae00e0102d09cf4b43ea4adcc4f5d6e889ff3a3fa5d4014&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/537319694.jpg?k=ec060cad3e73c609d4bb28bbee12edb102011c8256c35f44cf68fd0b7ed5a4c9&o=&hp=1, "
Green Hope Lodge,VND 1.830.000,"Đạt điểm 9,0",Tuyệt hảo,617,Đồng Nai,"Hamlet 4 - Nam Cat Tien - Tan Phu, Cát Tiên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/256432608.jpg?k=aa5cd0b9ad8ae5a0600035c9d79be73fe53942984122b184912bd42cf70d82bf&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/222792736.jpg?k=65054aaf4008489e6d563a4340648691f5a1897429685a45cb46537613790626&o=&hp=1, "
Hapyson,VND 2.175.000,"Đạt điểm 8,5",Rất tốt,193,Đồng Nai,"52 Phạm Thế Hiển, Long Khanh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/335991999.jpg?k=74a2683dc14f334dbf50418a3a04afc93bdf9b464a2d33df628283705c57edaa&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/334376392.jpg?k=fd3f9239cf05842dac465f7eaaf1f11220ddbe2552ace60409b5c45ad4a119fc&o=&hp=1, "
Green Bamboo Lodge Resort,VND 1.710.000,"Đạt điểm 8,5",Rất tốt,428,Đồng Nai,"Hamlet 4, Cát Tiên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/530965993.jpg?k=64e2a14173bdbd605da58f8488e7fbcd82ceb2852bb049daa155fd414ec239ab&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/594029900.jpg?k=2acd6e619627dcf3c46b26e988745e7628ce44485f0a60b488e4b281cea4e464&o=&hp=1, "
"Family Garden House at Tri An Lake, Đồng Nai",VND 12.000.000,"Đạt điểm 9,7",Xuất sắc,6,Đồng Nai,"4148/1H Ấp Bến Nôm 2, Xã Phú Cường, Huyện Định Quán, Đồng Nai, Ðồng Sài, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/449115823.jpg?k=beaec0d1358e64232e14919ebb0a26d222fd160426e4b5a9b84b858bcaeff458&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/475999736.jpg?k=d71c31ce54cbad54563952b4018f2da5b8ec4d29b32a7e7326a3dbb6ba9d1033&o=&hp=1, "
Gibbon Singing Home Stay,VND 2.100.000,"Đạt điểm 8,6",Tuyệt vời,54,Đồng Nai,"Đồng Nai 863, Ấp 1, xã Nam Cát tiên, huyện Tân Phú, tỉnh Đồng Nai, Quan Tom, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/506533227.jpg?k=013579c64633fe6ab2667212b5e852398c99ec228c24f1b768d2ee1f86a3f14d&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/509759486.jpg?k=77bf588e85bdd7e78dbf04f4bc9b5c00c1dc4b53fe30e2bb2d078a0a87da3545&o=&hp=1, "
Rice straw Green lodge- resort,VND 2.500.000,"Đạt điểm 8,3",Rất tốt,66,Đồng Nai,"ẤP 1 Xã Nam Cát Tiên,Huyện Tân Phú,Tỉnh Đồng Nai ẤP 1 Xã Nam Cát Tiên,Huyện Tân Phú,Tỉnh Đồng Nai, Quan Tom, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/333132585.jpg?k=08417d0900c7b8152413118c042cc323310d7d0f5eee67f1bc7ee6caa6317f8d&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/333132287.jpg?k=c978dfa3de63044c435068b01e4efb5378c011f3fc6252c81f838741d494e525&o=&hp=1, "
Forest Side Ecolodge,VND 2.524.500,"Đạt điểm 8,5",Rất tốt,114,Đồng Nai,"Hamlet 1, Nam Cat Tien Commune, Tan Phu District, Dong Nai Province, Cát Tiên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/524666209.jpg?k=330abb330ce491d4a0ca4acea5de32ab3ba42cadb876ec1b8b813bbb841def8f&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/582241304.jpg?k=b20779adb363b3da085d55355c9fbf04a24b84270d1c4a544b0f6b1194330c2b&o=&hp=1, "
Panorama Glamping,VND 15.090.000,"Đạt điểm 9,7",Xuất sắc,3,Đồng Nai,"Ấp Mít Nài La Ngà, Ðịnh Quán, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/525827577.jpg?k=a24aa49b88d08dec42ecb3eb94e9d6e4ac29cd3e2cb63c7971367040164a7e0c&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/519405922.jpg?k=284e82a59ec9f4cde706f462c479ce1d215e2e28ee52d10d62dc68ea3dc928d5&o=&hp=1, "
Orchard Home Nam Cat Tien,VND 9.225.000,"Đạt điểm 6,7",Điểm đánh giá,79,Đồng Nai,"Ấp 5 xã Nam Cát Tiên huyện Tân Phú tỉnh Đông Nai, Cát Tiên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/470617939.jpg?k=c42df6042a305b894ae572dde1efa90ce7c1217ec15415b3877843a16e363ce5&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/471572450.jpg?k=06b3cb2b8538fa65791289c03eb572441c9eaffa6982835df490d3231d374169&o=&hp=1, "
Hotel Như ý Biên Hòa,VND 1.500.000,"Đạt điểm 8,5",Rất tốt,250,Đồng Nai,"607 Huỳnh Văn Nghệ, Phường Bửu Long, Biên Hòa, Đồng Nai, Biên Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/277981876.jpg?k=367ec0d0dea8d6dfbfc27d5f5e32aff491d18f6c91f48930abf1ee5141877d31&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/277982522.jpg?k=d4a77dd529189c2ccb79d0eb1efaa8a37740f584dc02d3d0cddeb87bb13083f1&o=&hp=1, "
Bcons PS Hotel and Apartment- Newly Opened Hotel,VND 4.224.000,"Đạt điểm 8,5",Rất tốt,42,Đồng Nai,"A9C Xa lộ Hà Nội, Khu phố 4, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai, Việt Nam, Biên Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/549700255.jpg?k=ab56fc7d633d4c8dfcec0d0c6eade1fe30991ee48119a34336a06ff97cf96f7b&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/520042096.jpg?k=6b0d81eb7fa3af2a07ac4d3f181e7dca065c192e953979fbe153525584f91dda&o=&hp=1, "
Green Ville Hotel Đồng Nai,VND 1.360.000,"Đạt điểm 8,5",Rất tốt,28,Đồng Nai,"Bệnh Viện Dầu Giây, Trung Tâm Hành Chính ,Quốc Lộ 20 Thống Nhất, Xa Dau Giay, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/491698383.jpg?k=2683e8421e70bc9d175f8305810b139bc221ff2b0053d300e1d28b529619f17f&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/491698363.jpg?k=d0a016e6f1cee8e6d3869b03e74289a3b9f6e167b0086480893df548aa7a4244&o=&hp=1, "
Thuy Tien Ecolodge,VND 1.584.000,"Đạt điểm 9,1",Tuyệt hảo,182,Đồng Nai,"Number 879 Street 600 A, Hamlet 1, Nam Cat Tien, Tan Phu, tỉnh Đồng Nai, , Cát Tiên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/463000481.jpg?k=403e0467a5c88c493dff9006a7738c2ad603330e35117ebdb4e8bdfcc162c732&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/463000499.jpg?k=8907f96085153461dd696995d725a81b509aeaac9d40740a64b8b1ef649e4ddd&o=&hp=1, "
The Mira Central Park Hotel,VND 7.279.526,"Đạt điểm 9,1",Tuyệt hảo,270,Đồng Nai,"128 Nguyen Ai Quoc Street, Tan Tien Ward, Dong Nai Province, Biên Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/206375114.jpg?k=99f36060877dff12bae172b5fb9c6186953bbf8c950237cd5527c304f63c617a&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/499599555.jpg?k=adffaadfb0565fe6ceea58fc6c964eae48135a5555bf6095a1cabfb237b67966&o=&hp=1, "
Ha Trinh Hotel,VND 1.750.000,"Đạt điểm 7,9",Tốt,314,Đồng Nai,"816 QL1A, Long Bình, Thành phố Biên Hòa, Đồng Nai, Biên Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/171870583.jpg?k=fa80297d72aaf758c6c22915a08c348763538c8e67648fb714bf0801e839e292&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/191848678.jpg?k=c781f227961df1db1b951923373ac51b78d5deb341b40635a99eec65b8175e7b&o=&hp=1, "
Paradise on the Tree,VND 5.240.000,"Đạt điểm 7,4",Tốt,9,Đồng Nai,"ap 1 xa nam cat tien ,huyen tan phu ,tinh dong nai ap 1 xa nam cat tien ,huyen tan phu ,tinh dong nai, Cát Tiên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/507837018.jpg?k=87766b2855f6067525ab8576b1d4ae65b573c503c8d3a70b158fbad5197ec903&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/541578064.jpg?k=354cda2143322243d17cc7323dcc93d778730c7b856d25e6b87c7a8e18c1bf88&o=&hp=1, "
HOMESTAY HƯƠNG RỪNG,VND 2.115.000,"Đạt điểm 9,7",Xuất sắc,6,Đồng Nai,"869 Tổ 1, Ấp 1, xã Nam Cát Tiên, huyện Tân Phú, tỉnh Đồng Nai, Tân Phú, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/531223791.jpg?k=b0b237256b9150a5d9a90abe8c5fc9d2b9fe73bcb10b48a41dc78d1e33ba6f7a&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/533182186.jpg?k=1bf9be4ec9da6736ae7f9d1409bbc109b2902979c51960a8b4aec0246b259a5c&o=&hp=1, "
Cat Tien Backpackers Hostel,VND 710.000,"Đạt điểm 8,4",Rất tốt,122,Đồng Nai,"875, Ấp 1 Xã Nam Cát Tiên - Huyện Tân Phú - Tỉnh Đồng Nai, Cát Tiên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/595451678.jpg?k=70393deeb38dc6510978318e4fb32b6e4e8c2a8cbef884ca42722a59313fc4e3&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/520045392.jpg?k=f5cfe3e7ec57e87c3848e257a8fcf0c9e0e5d66e88e9ebb29f288e825e79b400&o=&hp=1, "
Cat Tien Farmer Lodge,VND 1.435.500,"Đạt điểm 9,4",Tuyệt hảo,47,Đồng Nai,"Ấp 1, Vườn Quốc Gia Cát Tiên, Nam Cát Tiên, Tân Phú, Đồng Nai 879/1, Quan Tom, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/170626900.jpg?k=c78ad264790508030ec38e9f06d6ec8055807c1dfe96b963728980b06ab19b2b&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/463007982.jpg?k=635556322f27106a6aaef96656ca1562adb995ebc4382aa6663d2e6cb9a89d42&o=&hp=1, "
Homestay tay,VND 2.700.000,"Đạt điểm 9,9",Xuất sắc,23,Đồng Nai,"703 Đường Trảng Bom Down the long driveway, Xã Trảng Bôm, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/473060946.jpg?k=83b194a8877803f1658858b7cdb73829a3e84b04a65bf29f7bdedfe9d1d7938a&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/525616703.jpg?k=e0d55a9063881f85b216b5dfed1abb0d5f0470e5b1d4843a7fe6130d370c0925&o=&hp=1, "
Aurora Hotel Plaza,VND 6.270.000,"Đạt điểm 8,6",Tuyệt vời,46,Đồng Nai,"253 Pham Van Thuan, Tan Mai Ward, Biên Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/176822656.jpg?k=75de3e4bb3d90252cd9274d2398c1dc70afdeab641dd1dae054c3f8e954e4e9d&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/61980235.jpg?k=a968ebf493a27d24c5d6110cd37d67c43e32d1712832c0f1a532ba1bf554789f&o=&hp=1, "
HANZ Mina Hotel,VND 2.444.630,"Đạt điểm 8,3",Rất tốt,6,Đồng Nai,"Lô 7-9, KDC Phước Thái, KP Long Khánh 1 phường, Đồng Nai, Ấp Long Khánh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/398891444.jpg?k=f0eedaece41489860ed6885df790db8fbfa051607a726e92b1f5371d3592769b&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/398891437.jpg?k=4deb23a3ee66ce6294c736a91b12341103f2e9f0836de6811d149b77d96751b5&o=&hp=1, "
Tân Hiệp Hotel,VND 1.945.000,"Đạt điểm 7,7",Tốt,4,Đồng Nai,"10 Lê Quý Đôn, Bùi Tiếng, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/546153279.jpg?k=1b4a65766c3af43ae9acbf8d29e01fdd7a161ac88a0d42a71606de32bbb62423&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/543729080.jpg?k=3ef573441346e4dbf456b505f3e647b4ca6ab1355d8f1440fac558addd9b807f&o=&hp=1, "
Mansion Park Hotel & Apartment,VND 7.500.000,"Đạt điểm 8,3",Rất tốt,101,Đồng Nai,"Số K73, khu phố 7, phường Thống Nhất, thành phố Biên Hoà, tỉnh Đồng Nai, Biên Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/289541431.jpg?k=cf4e9cca9b09cf566934dcc47de7048b47c22ff2f2e1d6af512e9cfd2ea2cec6&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/291408414.jpg?k=c980ae0697675dffdf87d40cd0b3d35ffb5f3aae97869db5d3daf59ca91333c9&o=&hp=1, "
Lava Rock Viet Nam Lodge Anhfly Resort Nam Cát Tiên,VND 2.163.150,"Đạt điểm 8,1",Rất tốt,108,Đồng Nai,"Halmet 4, South Cat tien Jungle, Tan Phu District, Dong Nai, Cát Tiên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/522914057.jpg?k=da6cd3fd00cdec0b4baca24896da4fcbdcbe2567411e29ebb333a8762243f791&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/540954830.jpg?k=1e9114d68de5596cccdd78bbe3c03dcc9838bf5cb925cdbd674bce0986380352&o=&hp=1, "
Khang Thịnh Hotel Long Thành,VND 4.374.983,"Đạt điểm 8,0",Rất tốt,12,Đồng Nai,"256 Đường Trường Chinh, Long Thành, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/475510250.jpg?k=bb29ff3358d74900c3fafee2a4ad40d299794d52c5111ce4a4d797e332fe3e37&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/475510231.jpg?k=920a1fcdd40082f74c2d98b6ad2342dd8732432cc3a5474eabd9549c60b93836&o=&hp=1, "
Lộc Thiên Ân hotel,VND 2.440.000,"Đạt điểm 6,9",Điểm đánh giá,53,Đồng Nai,"Đường Võ Thị Sáu H22 D10, Biên Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/536977185.jpg?k=c61600678fe509c365766024263d8664fd016276c0685ae896512d11e677c4b5&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/402254827.jpg?k=aa3975f57a17bd19b3e0031356980ff2b06a895f311faa76ff5afe2b6a0bbbf8&o=&hp=1, "
SKY HOTEL,VND 2.600.000,"Đạt điểm 9,5",Xuất sắc,2,Đồng Nai,"Đinh Bộ Lĩnh, Long Thành, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/538129893.jpg?k=fc5f2564daebdba3fc881a76f203a8ff237a0b3d0c82fb2501973ba0a5640de2&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/538129695.jpg?k=91c2c1c03c81ac363c03834e745d2f084a2701b0d1b10f09d3f0622f83830a99&o=&hp=1, "
Đức Phát Homestay,VND 878.940,"Đạt điểm 8,3",Rất tốt,11,Đồng Nai,"Đường 600A số 838 Tổ 1 ấp 1 Nam Cát Tiên Tân Phú Đồng Nai, Tân Phú, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/540167776.jpg?k=3b7244fbd69fdb6abdc71837c18c1c4d1ae8219d986cd8b19f692ff001d4abe6&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/584970390.jpg?k=e06d7e1f4ea646179332b8b5b2e583338a0bb04921cbaf2dfa89f6a1ff813bbe&o=&hp=1, "
ROSA QUEEN HOTEL,VND 2.250.000,"Đạt điểm 8,8",Tuyệt vời,4,Đồng Nai,"L192-L193 B3 KDC Phú Thịnh, Long Bình Tân, Biên Hoà, Đồng Nai, Biên Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/525309621.jpg?k=e3965eb84ef35bf97d872b6b203978ea672b8965da187eedeb90d7318b7e747e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/537335762.jpg?k=1d4e8995521a4cc325e5ff7db0dfc69929d2e57c3dda5b8692ce36d55da03159&o=&hp=1, "
FOREST BREATH ECO-LODGE,VND 2.601.000,"Đạt điểm 8,2",Rất tốt,72,Đồng Nai,"ấp 1, xã Nam Cát Tiên, Tân Phú, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/591841870.jpg?k=b1977d441c835f8e38d45476f48da418fa921737b4d2258db429a5c1512b6e4c&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/505106642.jpg?k=c27b9e06c585e86af9138ad49bcccd0b5d9fd55dfa77c5a1057e09d0b860e0f0&o=&hp=1, "
TimeOut Island Glamping Resort,VND 5.925.000,Đạt điểm 10,Xuất sắc,4,Đồng Nai,"số 203 Ấp 3, Phước Khánh, Nhơn Trạch, Đồng Nai 76263, Vietnam, Ấp Binh Trung, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/495136023.jpg?k=5b81ddadbd2914fa9d6ed7a07ab0dceaee5f52811f0689f1815644b4a241abae&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/495277261.jpg?k=8e68fce62e1efc4c116e1ff5d6c7c9aad177b035bb0da80d7c121ee4d5f758c8&o=&hp=1, "
Bin Hom Motel,VND 1.134.000,"Đạt điểm 7,3",Tốt,3,Đồng Nai,"43n1 Đường Võ Thị Sáu, Biên Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/580523297.jpg?k=d85196ce968f1fdb119c1403cdac6746d7fa6b78b65a577c25877b8074e4ba55&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/580523340.jpg?k=ab1f074da9b1fde6139b9b3d289317303ad65044b2ca96b92fad652357356f03&o=&hp=1, "
"Nhà nghỉ 2552, đường D4 , KDC Võ Thị Sáu , phường Thống Nhất , thành phố Biên Hòa",VND 1.350.000,"Đạt điểm 8,1",Rất tốt,7,Đồng Nai,"P7 , đường D4 , KDC Võ Thị Sáu , khu phố 7 , phường Thống Nhất , thành phố Biên Hòa , tỉnh Đồng Nai, Biên Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/481866651.jpg?k=5e55b901dc83e93c7d8463d930b6e976a3e0fe97d75e2970d288c197d6e2c5a1&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/469278406.jpg?k=dc8a0043b8dedfbb011bb86c7693ca40f7e2097958f318f52f013b243e1aa620&o=&hp=1, "
Nhà Nghỉ A&Em,VND 1.400.000,"Đạt điểm 7,5",Tốt,10,Đồng Nai,"Đường Đồn Điền, Xã Bình Hòa, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/510449325.jpg?k=60c68cb41f6541d646a2e12bb910552f0818aa503c374849469855347e9da148&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/510449377.jpg?k=5bc39fd3bfac073a721ef3673a31384e02b36e18714928dc24a496df0485b4b1&o=&hp=1, "
Khách Sạn An Bình,VND 1.250.000,"Đạt điểm 7,1",Tốt,7,Đồng Nai,"Ấp Thanh Bình, Xã Lộc An, Huyện Long Thành, Tỉnh Đồng Nai, Phước Lộc Xã, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/499406222.jpg?k=5c17750397c1c9f8ad73a72eed0ebc40a2c9c1ec285ecd02c7d2487a22302f80&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/499410172.jpg?k=520ada2ee296a1459e8ad72758dce7f099a689bad62173d66231268e28d7fc1c&o=&hp=1, "
Cat Tien Jungle Lodge,VND 6.492.500,"Đạt điểm 6,4",Điểm đánh giá,37,Đồng Nai,"Halmet 4, South Cat tien Jungle, Tan Phu District, Dong Nai, Cát Tiên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/166795860.jpg?k=dc0cd22321d6942ffe98729aa1fa70bf7162073ad896747140532c031df9b7bf&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/574179868.jpg?k=6ef3331c4f50776efb3ca77945566f494931940ffa0a813362b3f9aaf3246c1f&o=&hp=1, "
Cát Tiên Hotel,VND 1.320.000,"Đạt điểm 8,6",Tuyệt vời,27,Đồng Nai,"nam cat tien nam cat tien, Cát Tiên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/545907669.jpg?k=ff0a4dcd05b899dac0253417356fb5358b90314a2fd0784cf5fe77d58f9dba27&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/545908288.jpg?k=4bf47d2cf30c91bf15de9d380b38ff51e0a78cb874435301aee83e2b4c5a92a7&o=&hp=1, "
MOTEL WIN - PHÁT,VND 970.200,"Đạt điểm 7,4",Tốt,5,Đồng Nai,"19 Khu phố 10, Tân Phong, Thành phố Biên Hòa, Đồng Nai 76117, Biên Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/522059368.jpg?k=d58bc71a2ae18e0c6c3791536f330632dc6bed9ba763e826e7c8163d0aa6eb66&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/522059362.jpg?k=630fae1f2506c42ae33d55b9306600971879865b4f0ed99f973a7b977badd525&o=&hp=1, "
The River Home,VND 17.820.000,"Đạt điểm 7,0",Tốt,1,Đồng Nai,"Phan Văn Đáng, Nhơn Trạch, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/456632320.jpg?k=94e1d9ae78fd78ccc3fc1b7695beb2aed8aa35527ed86a0a0574ef35cea6de9f&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/456632486.jpg?k=2d9cbf19203d9100b6b347f96903e630a09c900ba4b6808343a3b6c5a61d25c3&o=&hp=1, "
MOTEL WIN PHÁT,VND 950.000,"Đạt điểm 7,0",Tốt,3,Đồng Nai,"https://maps.google.com/maps?client=ucweb-b&channel=sb&um=1&ie=UTF-8&fb=1&gl=vn&entry=s&sa=X&ftid=0x3174dd6396931623:0x47ce6e7ef2696984, Biên Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/521694314.jpg?k=46d8d89a6bcc8e5b4170aef86b179abc154aa6eb297ba72d8514a22d4a066cff&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/530720175.jpg?k=d1d7b7c5bb697c788abc6c83b50f4ab5871852da959fd46588f114709bb7f64f&o=&hp=1, "
An Gia Motel,VND 1.174.500,"Đạt điểm 7,0",Tốt,2,Đồng Nai,"217 Phạm Văn Thuận, Ấp Thành, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/565215629.jpg?k=8d02bf325f52264c3ed3695d3437aa1cf0f78b60ef9fbcbcaf532b34098cfbe6&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/564809148.jpg?k=910fd9b4117423550be2c1c6cd41f931eaf821f97c2f619916f1de6d7a44613f&o=&hp=1, "
